date,1. open,2. high,3. low,4. close,5. volume
2021-05-21 11:58:00,245.58,245.6,245.48,245.48,29569.0
2021-05-21 11:57:00,245.65,245.77,245.58,245.58,43170.0
2021-05-21 11:56:00,245.75,245.8,245.59,245.6424,57091.0
2021-05-21 11:55:00,245.94,245.94,245.72,245.77,45886.0
2021-05-21 11:54:00,246.11,246.12,245.94,245.945,20337.0
2021-05-21 11:53:00,246.03,246.15,246.02,246.117,37421.0
2021-05-21 11:52:00,245.95,246.1176,245.95,246.04,25584.0
2021-05-21 11:51:00,245.86,246.01,245.855,246.01,27511.0
2021-05-21 11:50:00,246.05,246.1062,245.85,245.85,20322.0
2021-05-21 11:49:00,245.94,246.11,245.93,246.0687,15410.0
2021-05-21 11:48:00,245.98,246.1013,245.93,245.93,34912.0
2021-05-21 11:47:00,245.94,245.97,245.89,245.96,22327.0
2021-05-21 11:46:00,246.04,246.11,245.94,246.0,32961.0
2021-05-21 11:45:00,246.07,246.11,246.02,246.025,21220.0
2021-05-21 11:44:00,246.11,246.12,245.98,246.05,16712.0
2021-05-21 11:43:00,246.15,246.17,246.07,246.12,31722.0
2021-05-21 11:42:00,246.18,246.26,246.13,246.15,55682.0
2021-05-21 11:41:00,246.04,246.22,246.01,246.21,32590.0
2021-05-21 11:40:00,246.03,246.15,246.03,246.05,23805.0
2021-05-21 11:39:00,245.99,246.079,245.95,246.0415,38550.0
2021-05-21 11:38:00,246.14,246.14,246.0,246.0199,40181.0
2021-05-21 11:37:00,246.26,246.26,246.13,246.1387,18985.0
2021-05-21 11:36:00,246.36,246.36,246.24,246.2779,26221.0
2021-05-21 11:35:00,246.34,246.45,246.34,246.37,55351.0
2021-05-21 11:34:00,246.17,246.36,246.16,246.322,44815.0
2021-05-21 11:33:00,245.97,246.16,245.945,246.15,69344.0
2021-05-21 11:32:00,245.95,246.02,245.9,245.97,34915.0
2021-05-21 11:31:00,245.8597,245.97,245.77,245.97,28801.0
2021-05-21 11:30:00,245.95,245.9606,245.77,245.85,61982.0
2021-05-21 11:29:00,245.88,245.99,245.76,245.935,76171.0
2021-05-21 11:28:00,246.24,246.24,245.88,245.88,92678.0
2021-05-21 11:27:00,246.51,246.52,246.23,246.25,26423.0
2021-05-21 11:26:00,246.38,246.5454,246.38,246.515,25632.0
2021-05-21 11:25:00,246.47,246.52,246.35,246.37,21287.0
2021-05-21 11:24:00,246.4,246.49,246.35,246.47,27014.0
2021-05-21 11:23:00,246.405,246.475,246.4,246.41,31422.0
2021-05-21 11:22:00,246.54,246.5799,246.41,246.41,38048.0
2021-05-21 11:21:00,246.5,246.57,246.4735,246.545,27616.0
2021-05-21 11:20:00,246.45,246.52,246.38,246.5,46335.0
2021-05-21 11:19:00,246.32,246.443,246.31,246.443,25602.0
2021-05-21 11:18:00,246.33,246.3817,246.3,246.32,16938.0
2021-05-21 11:17:00,246.4061,246.42,246.26,246.33,25694.0
2021-05-21 11:16:00,246.348,246.4461,246.27,246.39,28695.0
2021-05-21 11:15:00,246.42,246.44,246.32,246.36,20303.0
2021-05-21 11:14:00,246.38,246.435,246.29,246.42,18082.0
2021-05-21 11:13:00,246.46,246.4649,246.36,246.38,28516.0
2021-05-21 11:12:00,246.33,246.48,246.3,246.47,54067.0
2021-05-21 11:11:00,246.42,246.42,246.28,246.32,34797.0
2021-05-21 11:10:00,246.44,246.46,246.3392,246.42,52193.0
2021-05-21 11:09:00,246.3699,246.415,246.31,246.4,37900.0
2021-05-21 11:08:00,246.29,246.41,246.24,246.34,25092.0
2021-05-21 11:07:00,246.35,246.48,246.31,246.31,43756.0
2021-05-21 11:06:00,246.155,246.3301,246.155,246.33,59777.0
2021-05-21 11:05:00,246.25,246.25,246.067,246.12,33910.0
2021-05-21 11:04:00,246.34,246.34,246.185,246.276,33445.0
2021-05-21 11:03:00,246.485,246.485,246.28,246.33,39391.0
2021-05-21 11:02:00,246.4628,246.58,246.42,246.47,50165.0
2021-05-21 11:01:00,246.37,246.49,246.34,246.474,58312.0
2021-05-21 11:00:00,246.31,246.41,246.31,246.3835,33043.0
2021-05-21 10:59:00,246.21,246.3102,246.1201,246.3102,34880.0
2021-05-21 10:58:00,246.16,246.2711,246.08,246.2,42140.0
2021-05-21 10:57:00,246.02,246.16,246.0037,246.15,36775.0
2021-05-21 10:56:00,245.98,246.06,245.94,246.0246,51399.0
2021-05-21 10:55:00,246.03,246.0769,245.9,245.965,37136.0
2021-05-21 10:54:00,246.14,246.17,246.03,246.04,22466.0
2021-05-21 10:53:00,246.2,246.2,246.04,246.1298,45046.0
2021-05-21 10:52:00,246.2651,246.33,246.18,246.2039,24585.0
2021-05-21 10:51:00,246.055,246.33,246.04,246.26,44738.0
2021-05-21 10:50:00,246.03,246.1,245.965,246.07,74297.0
2021-05-21 10:49:00,246.145,246.1699,245.98,246.02,88696.0
2021-05-21 10:48:00,246.24,246.27,246.0201,246.13,58836.0
2021-05-21 10:47:00,246.3068,246.3699,246.22,246.26,46910.0
2021-05-21 10:46:00,246.41,246.47,246.25,246.3099,53858.0
2021-05-21 10:45:00,246.54,246.54,246.3775,246.39,38207.0
2021-05-21 10:44:00,246.5037,246.6,246.5037,246.555,32143.0
2021-05-21 10:43:00,246.45,246.51,246.37,246.51,45867.0
2021-05-21 10:42:00,246.53,246.54,246.39,246.4512,38544.0
2021-05-21 10:41:00,246.67,246.67,246.48,246.52,30760.0
2021-05-21 10:40:00,246.63,246.68,246.51,246.68,40510.0
2021-05-21 10:39:00,246.415,246.64,246.38,246.62,50822.0
2021-05-21 10:38:00,246.67,246.68,246.37,246.42,81170.0
2021-05-21 10:37:00,246.86,246.89,246.69,246.71,49348.0
2021-05-21 10:36:00,246.83,246.93,246.81,246.86,32043.0
2021-05-21 10:35:00,246.8001,246.91,246.79,246.8266,29911.0
2021-05-21 10:34:00,246.89,246.91,246.75,246.8,32909.0
2021-05-21 10:33:00,246.74,246.9399,246.68,246.89,35894.0
2021-05-21 10:32:00,246.54,246.77,246.54,246.75,46708.0
2021-05-21 10:31:00,246.44,246.58,246.38,246.55,31230.0
2021-05-21 10:30:00,246.6,246.6601,246.43,246.43,23789.0
2021-05-21 10:29:00,246.47,246.64,246.47,246.62,20344.0
2021-05-21 10:28:00,246.44,246.55,246.42,246.48,37247.0
2021-05-21 10:27:00,246.66,246.74,246.38,246.45,40769.0
2021-05-21 10:26:00,246.71,246.865,246.68,246.6899,39926.0
2021-05-21 10:25:00,246.96,246.97,246.69,246.71,33739.0
2021-05-21 10:24:00,246.8,246.945,246.7331,246.94,50200.0
2021-05-21 10:23:00,246.6,246.814,246.53,246.805,38394.0
2021-05-21 10:22:00,246.495,246.65,246.49,246.62,54984.0
2021-05-21 10:21:00,246.53,246.54,246.36,246.49,66350.0
2021-05-21 10:20:00,246.52,246.68,246.51,246.53,41928.0
2021-05-21 10:19:00,246.8,246.8,246.45,246.52,132438.0
2021-05-21 10:18:00,246.85,246.85,246.664,246.785,48475.0
2021-05-21 10:17:00,246.59,246.85,246.56,246.85,44636.0
2021-05-21 10:16:00,246.75,246.78,246.52,246.595,61577.0
2021-05-21 10:15:00,246.89,246.9,246.74,246.7602,35038.0
2021-05-21 10:14:00,246.83,246.93,246.79,246.8982,26260.0
2021-05-21 10:13:00,247.04,247.04,246.82,246.84,43876.0
2021-05-21 10:12:00,246.92,247.1701,246.92,247.05,43915.0
2021-05-21 10:11:00,246.83,247.02,246.77,246.93,42834.0
2021-05-21 10:10:00,246.5501,246.85,246.45,246.82,99703.0
2021-05-21 10:09:00,246.77,246.77,246.5301,246.57,82216.0
2021-05-21 10:08:00,247.06,247.06,246.72,246.79,96431.0
2021-05-21 10:07:00,247.3,247.32,247.04,247.065,92239.0
2021-05-21 10:06:00,247.5,247.58,247.25,247.29,45390.0
2021-05-21 10:05:00,247.62,247.7,247.5,247.5,69320.0
2021-05-21 10:04:00,247.57,247.67,247.53,247.6,60177.0
2021-05-21 10:03:00,247.64,247.75,247.56,247.58,155433.0
2021-05-21 10:02:00,247.73,247.79,247.61,247.66,45933.0
2021-05-21 10:01:00,247.57,247.78,247.53,247.76,95150.0
2021-05-21 10:00:00,247.31,247.63,247.2,247.5794,94390.0
2021-05-21 09:59:00,247.4,247.42,247.28,247.34,58529.0
2021-05-21 09:58:00,247.39,247.45,247.36,247.39,43631.0
2021-05-21 09:57:00,247.28,247.52,247.13,247.38,65894.0
2021-05-21 09:56:00,247.33,247.34,247.17,247.32,72514.0
2021-05-21 09:55:00,247.3,247.4201,247.225,247.3499,56487.0
2021-05-21 09:54:00,247.12,247.29,247.05,247.29,55938.0
2021-05-21 09:53:00,247.09,247.3399,247.03,247.14,65636.0
2021-05-21 09:52:00,247.1001,247.1001,246.96,247.09,42001.0
2021-05-21 09:51:00,246.8,247.17,246.79,247.11,82785.0
2021-05-21 09:50:00,246.8109,246.94,246.5368,246.83,78530.0
2021-05-21 09:49:00,247.02,247.1,246.8,246.82,64047.0
2021-05-21 09:48:00,247.065,247.07,246.77,247.04,91032.0
2021-05-21 09:47:00,247.03,247.1799,246.92,247.06,154080.0
2021-05-21 09:46:00,247.29,247.34,246.9501,247.04,92264.0
2021-05-21 09:45:00,247.34,247.3965,247.2,247.27,38931.0
2021-05-21 09:44:00,247.3,247.5,247.17,247.31,63834.0
2021-05-21 09:43:00,247.24,247.41,247.18,247.285,48751.0
2021-05-21 09:42:00,247.31,247.44,247.02,247.23,70784.0
2021-05-21 09:41:00,247.27,247.485,247.19,247.3,90227.0
2021-05-21 09:40:00,247.66,247.67,247.2461,247.25,86688.0
2021-05-21 09:39:00,247.936,247.936,247.62,247.66,78429.0
2021-05-21 09:38:00,248.07,248.07,247.84,247.91,41555.0
2021-05-21 09:37:00,247.87,248.11,247.81,248.08,58762.0
2021-05-21 09:36:00,248.04,248.12,247.88,247.89,70365.0
2021-05-21 09:35:00,247.895,248.08,247.74,248.05,81592.0
2021-05-21 09:34:00,247.98,248.33,247.8,247.88,116967.0
2021-05-21 09:33:00,248.16,248.31,247.91,247.97,108987.0
2021-05-21 09:32:00,247.5,248.18,247.465,248.1401,103985.0
2021-05-21 09:31:00,247.565,248.12,247.44,247.44,1287541.0
2021-05-21 09:30:00,247.67,247.67,247.53,247.56,42302.0
2021-05-21 09:29:00,247.64,247.77,247.16,247.7,14879.0
2021-05-21 09:28:00,247.55,247.99,247.35,247.35,27900.0
2021-05-21 09:27:00,247.8,247.87,247.52,247.86,17062.0
2021-05-21 09:26:00,247.26,248.4,247.26,247.71,38187.0
2021-05-21 09:25:00,247.1,247.1,247.1,247.1,767.0
2021-05-21 09:23:00,246.83,246.83,246.83,246.83,421.0
2021-05-21 09:22:00,247.11,247.11,247.1,247.1,912.0
2021-05-21 09:21:00,247.17,247.26,247.17,247.26,740.0
2021-05-21 09:18:00,247.0,247.0,247.0,247.0,771.0
2021-05-21 09:17:00,246.86,246.86,246.86,246.86,1462.0
2021-05-21 09:13:00,246.86,246.86,246.86,246.86,1372.0
2021-05-21 09:12:00,246.8,246.85,246.72,246.85,2055.0
2021-05-21 09:05:00,247.0,247.05,246.99,247.05,2640.0
2021-05-21 09:04:00,247.0,247.0,247.0,247.0,362.0
2021-05-21 09:03:00,247.02,247.02,247.0,247.0,986.0
2021-05-21 09:02:00,246.75,247.01,246.65,246.9,4110.0
2021-05-21 09:01:00,247.02,247.02,246.74,246.76,2061.0
2021-05-21 08:58:00,247.0,247.0,247.0,247.0,806.0
2021-05-21 08:57:00,246.82,246.82,246.48,246.48,35470.0
2021-05-21 08:56:00,246.76,246.76,246.76,246.76,795.0
2021-05-21 08:55:00,246.91,246.91,246.9,246.9,435.0
2021-05-21 08:54:00,246.88,246.88,246.88,246.88,206.0
2021-05-21 08:53:00,246.8,246.8,246.75,246.75,821.0
2021-05-21 08:52:00,247.12,247.12,246.8,246.8,2249.0
2021-05-21 08:51:00,247.0,247.0,247.0,247.0,215.0
2021-05-21 08:48:00,247.13,247.13,247.01,247.01,1582.0
2021-05-21 08:47:00,247.2,247.2,247.2,247.2,1417.0
2021-05-21 08:46:00,247.19,247.21,247.19,247.19,514.0
2021-05-21 08:44:00,246.99,247.0,246.99,247.0,2364.0
2021-05-21 08:43:00,246.99,246.99,246.99,246.99,200.0
2021-05-21 08:42:00,247.12,247.12,246.99,246.99,2690.0
2021-05-21 08:40:00,247.18,247.26,247.15,247.26,1722.0
2021-05-21 08:38:00,247.34,247.44,247.34,247.44,652.0
2021-05-21 08:36:00,247.19,247.35,247.19,247.35,641.0
2021-05-21 08:35:00,247.39,247.4,247.39,247.4,716.0
2021-05-21 08:32:00,247.4,247.4,247.25,247.25,461.0
2021-05-21 08:29:00,247.33,247.33,247.33,247.33,136.0
2021-05-21 08:26:00,247.29,247.37,247.29,247.37,881.0
2021-05-21 08:21:00,247.3,247.3,247.3,247.3,588.0
2021-05-21 08:19:00,247.2,247.2,247.2,247.2,180.0
2021-05-21 08:18:00,247.2,247.2,247.2,247.2,1345.0
2021-05-21 08:17:00,247.14,247.15,247.14,247.15,1145.0
2021-05-21 08:10:00,247.22,247.22,247.03,247.03,1327.0
2021-05-21 08:08:00,247.23,247.23,247.23,247.23,211.0
2021-05-21 08:07:00,247.24,247.24,247.24,247.24,579.0
2021-05-21 08:06:00,247.22,247.22,247.22,247.22,190.0
2021-05-21 08:03:00,247.21,247.21,247.21,247.21,356.0
2021-05-21 08:01:00,247.1899,247.31,247.01,247.17,2731.0
2021-05-21 07:57:00,247.3,247.3,247.3,247.3,327.0
2021-05-21 07:53:00,247.24,247.24,247.22,247.22,581.0
2021-05-21 07:50:00,247.2,247.2,247.2,247.2,348.0
2021-05-21 07:48:00,247.22,247.22,247.22,247.22,266.0
2021-05-21 07:45:00,247.19,247.19,247.19,247.19,190.0
2021-05-21 07:40:00,247.26,247.35,247.26,247.35,648.0
2021-05-21 07:39:00,247.16,247.24,247.12,247.24,1733.0
2021-05-21 07:35:00,247.22,247.23,247.2,247.2,1818.0
2021-05-21 07:22:00,247.04,247.04,247.0,247.0,621.0
2021-05-21 07:15:00,247.19,247.19,247.19,247.19,173.0
2021-05-21 07:12:00,247.2,247.2,247.2,247.2,513.0
2021-05-21 07:04:00,247.12,247.16,247.12,247.16,1436.0
2021-05-21 06:31:00,247.24,247.24,247.24,247.24,100.0
2021-05-21 06:02:00,247.3,247.3,247.29,247.3,3392.0
2021-05-21 05:53:00,247.2,247.2,247.2,247.2,302.0
2021-05-21 05:51:00,247.3,247.3,247.3,247.3,100.0
2021-05-21 05:47:00,247.39,247.39,247.39,247.39,106.0
2021-05-21 05:46:00,247.21,247.21,247.21,247.21,100.0
2021-05-21 05:33:00,247.2,247.2,247.2,247.2,371.0
2021-05-21 05:27:00,247.4,247.4,247.4,247.4,245.0
2021-05-21 05:11:00,247.03,247.03,247.03,247.03,291.0
2021-05-21 05:10:00,247.0,247.03,247.0,247.03,500.0
2021-05-21 05:01:00,247.0,247.0,247.0,247.0,225.0
2021-05-21 04:56:00,246.9,246.9,246.9,246.9,200.0
2021-05-21 04:09:00,247.25,247.25,247.25,247.25,302.0
2021-05-20 20:00:00,246.88,246.89,246.88,246.89,401.0
2021-05-20 19:59:00,246.86,246.86,246.86,246.86,383.0
2021-05-20 19:51:00,246.8,246.8,246.8,246.8,512.0
2021-05-20 19:50:00,246.74,246.75,246.74,246.75,836.0
2021-05-20 19:41:00,246.74,246.74,246.74,246.74,270.0
2021-05-20 19:37:00,246.74,246.75,246.74,246.75,300.0
2021-05-20 19:32:00,246.67,246.69,246.67,246.69,609.0
2021-05-20 19:14:00,246.65,246.65,246.65,246.65,405.0
2021-05-20 19:06:00,246.65,246.65,246.65,246.65,102.0
2021-05-20 19:01:00,246.6,246.6,246.6,246.6,100.0
2021-05-20 19:00:00,246.6,246.6,246.6,246.6,202.0
2021-05-20 18:55:00,246.67,246.67,246.67,246.67,100.0
2021-05-20 18:45:00,246.6,246.6,246.6,246.6,301.0
2021-05-20 18:42:00,246.6,246.6,246.6,246.6,821.0
2021-05-20 18:40:00,246.65,246.65,246.65,246.65,379.0
2021-05-20 18:29:00,246.57,246.57,246.57,246.57,100.0
2021-05-20 18:24:00,246.59,246.59,246.59,246.59,500.0
2021-05-20 18:21:00,246.65,246.65,246.65,246.65,450.0
2021-05-20 18:19:00,246.59,246.59,246.59,246.59,200.0
2021-05-20 18:13:00,246.59,246.59,246.59,246.59,100.0
2021-05-20 18:04:00,246.55,246.79,246.55,246.6,1134.0
2021-05-20 18:01:00,246.49,246.49,246.49,246.49,746.0
2021-05-20 17:42:00,246.51,246.51,246.51,246.51,1012.0
2021-05-20 17:41:00,246.55,246.55,246.5,246.5,787.0
2021-05-20 17:36:00,246.52,246.52,246.52,246.52,218.0
2021-05-20 17:32:00,246.58,246.58,246.58,246.58,180.0
2021-05-20 17:31:00,246.56,246.57,246.56,246.57,342.0
2021-05-20 17:30:00,246.56,246.56,246.56,246.56,192.0
2021-05-20 17:21:00,246.48,246.48,246.48,246.48,128.0
2021-05-20 17:11:00,246.45,246.52,246.45,246.5,3686.0
2021-05-20 17:08:00,246.48,246.48,246.48,246.48,2044.0
2021-05-20 17:06:00,246.4,246.4,246.4,246.4,109.0
2021-05-20 17:02:00,246.41,246.41,246.41,246.41,166.0
2021-05-20 17:00:00,246.41,246.41,246.41,246.41,206.0
2021-05-20 16:57:00,246.47,246.47,246.45,246.45,265.0
2021-05-20 16:56:00,246.5,246.5,246.5,246.5,214.0
2021-05-20 16:53:00,246.51,246.51,246.51,246.51,402.0
2021-05-20 16:52:00,246.4,246.4,246.4,246.4,521.0
2021-05-20 16:50:00,246.5,246.5,246.5,246.5,557.0
2021-05-20 16:47:00,246.49,246.5,246.49,246.5,484.0
2021-05-20 16:46:00,246.49,246.49,246.49,246.49,374.0
2021-05-20 16:45:00,246.49,246.49,246.49,246.49,189.0
2021-05-20 16:44:00,246.48,246.49,246.43,246.46,899.0
2021-05-20 16:43:00,246.4,246.4,246.39,246.39,603.0
2021-05-20 16:39:00,246.35,246.35,246.35,246.35,150.0
2021-05-20 16:37:00,246.4,246.4,246.4,246.4,35441.0
2021-05-20 16:31:00,246.44,246.44,246.44,246.44,228.0
2021-05-20 16:30:00,246.45,246.45,246.45,246.45,603.0
2021-05-20 16:27:00,246.35,246.35,246.35,246.35,106.0
2021-05-20 16:26:00,246.48,246.48,246.48,246.48,539.0
2021-05-20 16:22:00,246.34,246.34,246.34,246.34,300.0
2021-05-20 16:20:00,246.35,246.35,246.35,246.35,718.0
2021-05-20 16:14:00,246.48,246.48,246.48,246.48,1440.0
2021-05-20 16:13:00,246.37,246.38,246.37,246.37,2218.0
2021-05-20 16:12:00,246.37,246.37,246.37,246.37,630.0
2021-05-20 16:11:00,246.36,246.48,246.32,246.32,2825.0
2021-05-20 16:10:00,246.37,246.37,246.36,246.36,1887.0
2021-05-20 16:09:00,246.3,246.37,246.3,246.37,780.0
2021-05-20 16:08:00,246.36,246.48,246.36,246.48,28345.0
2021-05-20 16:07:00,246.48,246.48,246.37,246.37,10235.0
2021-05-20 16:06:00,246.32,246.36,246.32,246.36,768.0
2021-05-20 16:05:00,246.33,246.33,246.22,246.22,2476.0
2021-05-20 16:04:00,246.21,246.32,246.21,246.32,3505.0
2021-05-20 16:03:00,246.48,246.48,246.23,246.23,1412300.0
2021-05-20 16:02:00,246.48,246.48,246.22,246.48,21201.0
2021-05-20 16:01:00,246.48,246.48,246.1,246.4,817544.0
2021-05-20 16:00:00,246.3,246.59,246.14,246.48,409054.0
2021-05-20 15:59:00,246.6,246.605,246.28,246.28,154602.0
2021-05-20 15:58:00,246.66,246.67,246.53,246.605,93102.0
2021-05-20 15:57:00,246.84,246.85,246.63,246.6517,85227.0
2021-05-20 15:56:00,247.08,247.085,246.8,246.82,61309.0
2021-05-20 15:55:00,247.0818,247.28,246.83,247.09,170413.0
2021-05-20 15:54:00,246.955,247.08,246.91,247.08,99344.0
2021-05-20 15:53:00,246.8,246.97,246.72,246.9642,97021.0
2021-05-20 15:52:00,246.73,246.86,246.69,246.8,77734.0
2021-05-20 15:51:00,247.06,247.09,246.68,246.7469,173863.0
2021-05-20 15:50:00,247.15,247.24,247.02,247.07,52156.0
2021-05-20 15:49:00,247.31,247.34,246.98,247.15,76050.0
2021-05-20 15:48:00,247.13,247.3,247.1,247.3,60636.0
2021-05-20 15:47:00,247.1614,247.2,247.06,247.13,43596.0
2021-05-20 15:46:00,247.0496,247.2,247.04,247.17,87305.0
2021-05-20 15:45:00,246.98,247.1,246.92,247.04,42449.0
2021-05-20 15:44:00,247.04,247.06,246.94,246.98,51459.0
2021-05-20 15:43:00,247.12,247.12,246.98,247.02,66773.0
2021-05-20 15:42:00,247.1,247.16,247.06,247.11,34019.0
2021-05-20 15:41:00,247.12,247.22,247.07,247.109,47027.0
2021-05-20 15:40:00,247.2,247.2154,247.07,247.09,31906.0
2021-05-20 15:39:00,247.09,247.22,247.0586,247.22,42235.0
2021-05-20 15:38:00,247.23,247.23,247.07,247.1009,37774.0
2021-05-20 15:37:00,247.255,247.33,247.205,247.24,27257.0
2021-05-20 15:36:00,247.225,247.35,247.2221,247.26,42504.0
2021-05-20 15:35:00,247.165,247.25,247.14,247.22,40456.0
2021-05-20 15:34:00,247.22,247.28,247.16,247.18,37705.0
2021-05-20 15:33:00,247.3,247.3,247.23,247.23,43827.0
2021-05-20 15:32:00,247.24,247.341,247.235,247.27,36128.0
2021-05-20 15:31:00,247.43,247.44,247.26,247.27,35577.0
2021-05-20 15:30:00,247.32,247.45,247.32,247.45,33398.0
2021-05-20 15:29:00,247.3501,247.3924,247.32,247.33,42235.0
2021-05-20 15:28:00,247.36,247.38,247.29,247.37,29824.0
2021-05-20 15:27:00,247.33,247.375,247.31,247.36,40416.0
2021-05-20 15:26:00,247.2802,247.34,247.27,247.335,27947.0
2021-05-20 15:25:00,247.16,247.31,247.15,247.28,61324.0
2021-05-20 15:24:00,247.08,247.16,247.05,247.15,22120.0
2021-05-20 15:23:00,247.14,247.18,247.04,247.1,31616.0
2021-05-20 15:22:00,247.07,247.2,247.07,247.13,48525.0
2021-05-20 15:21:00,247.13,247.16,247.04,247.07,26486.0
2021-05-20 15:20:00,247.06,247.16,247.04,247.13,30942.0
2021-05-20 15:19:00,247.05,247.14,247.01,247.09,38032.0
2021-05-20 15:18:00,247.015,247.07,246.99,247.06,35515.0
2021-05-20 15:17:00,246.94,247.03,246.92,247.01,17723.0
2021-05-20 15:16:00,246.97,246.97,246.89,246.94,28873.0
2021-05-20 15:15:00,247.0,247.07,246.9682,246.9682,25923.0
2021-05-20 15:14:00,246.9888,247.01,246.92,247.01,22563.0
2021-05-20 15:13:00,247.0,247.02,246.9601,246.99,27159.0
2021-05-20 15:12:00,246.97,247.08,246.94,247.01,33276.0
2021-05-20 15:11:00,246.935,246.97,246.85,246.97,51733.0
2021-05-20 15:10:00,246.93,246.95,246.9,246.93,15430.0
2021-05-20 15:09:00,246.94,247.0,246.88,246.91,27345.0
2021-05-20 15:08:00,246.91,246.95,246.85,246.93,13957.0
2021-05-20 15:07:00,246.99,247.01,246.91,246.93,11650.0
2021-05-20 15:06:00,247.0,247.0,246.88,246.98,18978.0
2021-05-20 15:05:00,246.93,247.01,246.9,247.01,24185.0
2021-05-20 15:04:00,247.03,247.03,246.89,246.92,19407.0
2021-05-20 15:03:00,246.91,247.11,246.91,247.05,31966.0
2021-05-20 15:02:00,247.01,247.08,246.8661,246.88,17897.0
2021-05-20 15:01:00,247.06,247.07,246.82,247.0,35241.0
2021-05-20 15:00:00,247.095,247.12,247.0,247.05,27241.0
2021-05-20 14:59:00,247.11,247.17,247.1,247.1069,17472.0
2021-05-20 14:58:00,247.12,247.13,247.03,247.1,14437.0
2021-05-20 14:57:00,247.16,247.2,247.02,247.08,28789.0
2021-05-20 14:56:00,247.13,247.16,247.0201,247.15,35752.0
2021-05-20 14:55:00,246.94,247.17,246.94,247.14,61798.0
2021-05-20 14:54:00,246.87,246.99,246.87,246.935,18501.0
2021-05-20 14:53:00,246.94,247.01,246.87,246.88,22206.0
2021-05-20 14:52:00,246.97,246.9763,246.88,246.93,20183.0
2021-05-20 14:51:00,247.026,247.026,246.93,246.97,16554.0
2021-05-20 14:50:00,246.96,247.03,246.96,247.025,19828.0
2021-05-20 14:49:00,246.8831,246.95,246.85,246.95,25558.0
2021-05-20 14:48:00,246.99,246.99,246.84,246.88,36458.0
2021-05-20 14:47:00,246.97,247.07,246.96,247.0,38455.0
2021-05-20 14:46:00,247.07,247.1,246.99,247.0,28554.0
2021-05-20 14:45:00,247.15,247.15,247.0,247.07,41568.0
2021-05-20 14:44:00,247.1,247.13,247.04,247.13,26947.0
2021-05-20 14:43:00,247.0799,247.12,247.06,247.11,21610.0
2021-05-20 14:42:00,247.22,247.22,247.07,247.07,26671.0
2021-05-20 14:41:00,247.19,247.24,247.09,247.22,36394.0
2021-05-20 14:40:00,247.2,247.235,247.18,247.19,13288.0
2021-05-20 14:39:00,247.28,247.28,247.16,247.2085,23115.0
2021-05-20 14:38:00,247.29,247.3299,247.27,247.274,30857.0
2021-05-20 14:37:00,247.28,247.315,247.22,247.3,22832.0
2021-05-20 14:36:00,247.25,247.3072,247.18,247.2818,17258.0
2021-05-20 14:35:00,247.31,247.31,247.19,247.24,30984.0
2021-05-20 14:34:00,247.33,247.3547,247.25,247.3033,19584.0
2021-05-20 14:33:00,247.47,247.5,247.31,247.34,33491.0
2021-05-20 14:32:00,247.48,247.53,247.43,247.4769,55212.0
2021-05-20 14:31:00,247.2937,247.5062,247.28,247.4801,118961.0
2021-05-20 14:30:00,247.24,247.28,247.16,247.28,24749.0
2021-05-20 14:29:00,247.19,247.25,247.18,247.235,26928.0
2021-05-20 14:28:00,247.16,247.19,247.06,247.1701,15166.0
2021-05-20 14:27:00,247.11,247.1535,247.1,247.1535,9623.0
2021-05-20 14:26:00,247.15,247.18,247.12,247.135,13622.0
2021-05-20 14:25:00,247.165,247.19,247.12,247.16,13772.0
2021-05-20 14:24:00,247.17,247.18,247.135,247.1699,18399.0
2021-05-20 14:23:00,247.19,247.21,247.17,247.19,16219.0
2021-05-20 14:22:00,247.1416,247.24,247.11,247.2001,19523.0
2021-05-20 14:21:00,247.18,247.24,247.13,247.15,11535.0
2021-05-20 14:20:00,247.2,247.22,247.15,247.19,17127.0
2021-05-20 14:19:00,247.15,247.21,247.12,247.19,17848.0
2021-05-20 14:18:00,247.12,247.1499,247.06,247.13,19563.0
2021-05-20 14:17:00,247.19,247.2,247.03,247.1,36443.0
2021-05-20 14:16:00,247.23,247.3,247.18,247.2,20785.0
2021-05-20 14:15:00,247.21,247.2499,247.2,247.22,11881.0
2021-05-20 14:14:00,247.18,247.22,247.17,247.2,17881.0
2021-05-20 14:13:00,247.16,247.1999,247.08,247.18,20727.0
2021-05-20 14:12:00,247.24,247.24,247.08,247.16,42098.0
2021-05-20 14:11:00,247.25,247.3,247.19,247.25,38502.0
2021-05-20 14:10:00,247.34,247.35,247.24,247.24,33190.0
2021-05-20 14:09:00,247.3763,247.38,247.2644,247.33,14531.0
2021-05-20 14:08:00,247.3,247.36,247.26,247.36,18946.0
2021-05-20 14:07:00,247.22,247.3,247.21,247.29,20498.0
2021-05-20 14:06:00,247.3,247.3402,247.22,247.23,15707.0
2021-05-20 14:05:00,247.28,247.33,247.24,247.28,20641.0
2021-05-20 14:04:00,247.44,247.45,247.2699,247.3,31635.0
2021-05-20 14:03:00,247.4,247.43,247.3503,247.43,22698.0
2021-05-20 14:02:00,247.34,247.4194,247.28,247.4,26796.0
2021-05-20 14:01:00,247.32,247.36,247.3,247.34,23083.0
2021-05-20 14:00:00,247.23,247.31,247.22,247.3,18359.0
2021-05-20 13:59:00,247.1932,247.26,247.17,247.2201,15456.0
